   4.3371944e-02   1.2195122e+01   1.4000000e+01
   3.6798947e-02   1.2195122e+01   1.7000000e+01
   3.0229048e-02   1.2195122e+01   2.0000000e+01
   2.4035650e-02   1.2195122e+01   2.3000000e+01
   1.9410399e-02   1.1904762e+01  -2.5000000e+01
   2.5348272e-02   1.1904762e+01  -2.2000000e+01
   3.1968371e-02   1.1904762e+01  -1.9000000e+01
   3.8948761e-02   1.1904762e+01  -1.6000000e+01
   4.5855162e-02   1.1904762e+01  -1.3000000e+01
   5.2179877e-02   1.1904762e+01  -1.0000000e+01
   5.7400525e-02   1.1904762e+01  -7.0000000e+00
   6.1049735e-02   1.1904762e+01  -4.0000000e+00
   6.2783222e-02   1.1904762e+01  -1.0000000e+00
   6.2432684e-02   1.1904762e+01   2.0000000e+00
   6.0032394e-02   1.1904762e+01   5.0000000e+00
   5.5813750e-02   1.1904762e+01   8.0000000e+00
   5.0168958e-02   1.1904762e+01   1.1000000e+01
   4.3591653e-02   1.1904762e+01   1.4000000e+01
   3.6606758e-02   1.1904762e+01   1.7000000e+01
   2.9703178e-02   1.1904762e+01   2.0000000e+01
   2.3280940e-02   1.1904762e+01   2.3000000e+01
   1.9729342e-02   1.1627907e+01  -2.5000000e+01
   2.5374903e-02   1.1627907e+01  -2.2000000e+01
   3.1580535e-02   1.1627907e+01  -1.9000000e+01
   3.8044551e-02   1.1627907e+01  -1.6000000e+01
   4.4374848e-02   1.1627907e+01  -1.3000000e+01
   5.0124020e-02   1.1627907e+01  -1.0000000e+01
   5.4839415e-02   1.1627907e+01  -7.0000000e+00
   5.8120788e-02   1.1627907e+01  -4.0000000e+00
   5.9675578e-02   1.1627907e+01  -1.0000000e+00
   5.9361375e-02   1.1627907e+01   2.0000000e+00
   5.7207151e-02   1.1627907e+01   5.0000000e+00
   5.3408906e-02   1.1627907e+01   8.0000000e+00
   4.8300653e-02   1.1627907e+01   1.1000000e+01
   4.2306585e-02   1.1627907e+01   1.4000000e+01
   3.5883824e-02   1.1627907e+01   1.7000000e+01
   2.9466282e-02   1.1627907e+01   2.0000000e+01
   2.3418947e-02   1.1627907e+01   2.3000000e+01
   1.9198040e-02   1.1363636e+01  -2.5000000e+01
   2.4346939e-02   1.1363636e+01  -2.2000000e+01
   2.9933158e-02   1.1363636e+01  -1.9000000e+01
   3.5686873e-02   1.1363636e+01  -1.6000000e+01
   4.1268570e-02   1.1363636e+01  -1.3000000e+01
   4.6299179e-02   1.1363636e+01  -1.0000000e+01
   5.0401018e-02   1.1363636e+01  -7.0000000e+00
   5.3243712e-02   1.1363636e+01  -4.0000000e+00
   5.4587486e-02   1.1363636e+01  -1.0000000e+00
   5.4316086e-02   1.1363636e+01   2.0000000e+00
   5.2453139e-02   1.1363636e+01   5.0000000e+00
   4.9158806e-02   1.1363636e+01   8.0000000e+00
   4.4707382e-02   1.1363636e+01   1.1000000e+01
   3.9450117e-02   1.1363636e+01   1.4000000e+01
   3.3770156e-02   1.1363636e+01   1.7000000e+01
   2.8037498e-02   1.1363636e+01   2.0000000e+01
   2.2571119e-02   1.1363636e+01   2.3000000e+01
   1.8140319e-02   1.1111111e+01  -2.5000000e+01
   2.2708841e-02   1.1111111e+01  -2.2000000e+01
   2.7605913e-02   1.1111111e+01  -1.9000000e+01
   3.2597665e-02   1.1111111e+01  -1.6000000e+01
   3.7398095e-02   1.1111111e+01  -1.3000000e+01
   4.1694063e-02   1.1111111e+01  -1.0000000e+01
   4.5177910e-02   1.1111111e+01  -7.0000000e+00
   4.7583162e-02   1.1111111e+01  -4.0000000e+00
   4.8717689e-02   1.1111111e+01  -1.0000000e+00
   4.8488675e-02   1.1111111e+01   2.0000000e+00
   4.6914965e-02   1.1111111e+01   5.0000000e+00
   4.4124548e-02   1.1111111e+01   8.0000000e+00
   4.0337620e-02   1.1111111e+01   1.1000000e+01
   3.5838315e-02   1.1111111e+01   1.4000000e+01
   3.0940044e-02   1.1111111e+01   1.7000000e+01
   2.5950225e-02   1.1111111e+01   2.0000000e+01
   2.1139789e-02   1.1111111e+01   2.3000000e+01
   1.6915109e-02   1.0869565e+01  -2.5000000e+01
   2.0922295e-02   1.0869565e+01  -2.2000000e+01
   2.5169945e-02   1.0869565e+01  -1.9000000e+01
   2.9458276e-02   1.0869565e+01  -1.6000000e+01
   3.3549066e-02   1.0869565e+01  -1.3000000e+01
   3.7186071e-02   1.0869565e+01  -1.0000000e+01
   4.0120733e-02   1.0869565e+01  -7.0000000e+00
   4.2139716e-02   1.0869565e+01  -4.0000000e+00
   4.3090135e-02   1.0869565e+01  -1.0000000e+00
   4.2898381e-02   1.0869565e+01   2.0000000e+00
   4.1579387e-02   1.0869565e+01   5.0000000e+00
   3.9234740e-02   1.0869565e+01   8.0000000e+00
   3.6039961e-02   1.0869565e+01   1.1000000e+01
   3.2223131e-02   1.0869565e+01   1.4000000e+01
   2.8038422e-02   1.0869565e+01   1.7000000e+01
   2.3738726e-02   1.0869565e+01   2.0000000e+01
   1.9551382e-02   1.0869565e+01   2.3000000e+01
   1.5783837e-02   1.0638298e+01  -2.5000000e+01
   1.9306955e-02   1.0638298e+01  -2.2000000e+01
   2.3003016e-02   1.0638298e+01  -1.9000000e+01
   2.6701356e-02   1.0638298e+01  -1.6000000e+01
   3.0203015e-02   1.0638298e+01  -1.3000000e+01
   3.3297400e-02   1.0638298e+01  -1.0000000e+01
   3.5782615e-02   1.0638298e+01  -7.0000000e+00
   3.7486826e-02   1.0638298e+01  -4.0000000e+00
   3.8287577e-02   1.0638298e+01  -1.0000000e+00
   3.8126095e-02   1.0638298e+01   2.0000000e+00
   3.7014293e-02   1.0638298e+01   5.0000000e+00
   3.5033348e-02   1.0638298e+01   8.0000000e+00
   3.2324069e-02   1.0638298e+01   1.1000000e+01
   2.9070622e-02   1.0638298e+01   1.4000000e+01
   2.5480185e-02   1.0638298e+01   1.7000000e+01
   2.1761599e-02   1.0638298e+01   2.0000000e+01
   1.8106002e-02   1.0638298e+01   2.3000000e+01
   1.4875089e-02   1.0416667e+01  -2.5000000e+01
   1.8008369e-02   1.0416667e+01  -2.2000000e+01
   2.1264004e-02   1.0416667e+01  -1.9000000e+01
   2.4494792e-02   1.0416667e+01  -1.6000000e+01
   2.7532573e-02   1.0416667e+01  -1.3000000e+01
   3.0201946e-02   1.0416667e+01  -1.0000000e+01
   3.2336560e-02   1.0416667e+01  -7.0000000e+00
   3.3795927e-02   1.0416667e+01  -4.0000000e+00
   3.4480452e-02   1.0416667e+01  -1.0000000e+00
   3.4342468e-02   1.0416667e+01   2.0000000e+00
   3.3391631e-02   1.0416667e+01   5.0000000e+00
   3.1693821e-02   1.0416667e+01   8.0000000e+00
   2.9363731e-02   1.0416667e+01   1.1000000e+01
   2.6552275e-02   1.0416667e+01   1.4000000e+01
   2.3430709e-02   1.0416667e+01   1.7000000e+01
   2.0173740e-02   1.0416667e+01   2.0000000e+01
   1.6943893e-02   1.0416667e+01   2.3000000e+01
   1.4213244e-02   1.0204082e+01  -2.5000000e+01
   1.7042653e-02   1.0204082e+01  -2.2000000e+01
   1.9956383e-02   1.0204082e+01  -1.9000000e+01
   2.2825708e-02   1.0204082e+01  -1.6000000e+01
   2.5506234e-02   1.0204082e+01  -1.3000000e+01
   2.7849367e-02   1.0204082e+01  -1.0000000e+01
   2.9715572e-02   1.0204082e+01  -7.0000000e+00
   3.0987852e-02   1.0204082e+01  -4.0000000e+00
   3.1583664e-02   1.0204082e+01  -1.0000000e+00
   3.1463611e-02   1.0204082e+01   2.0000000e+00
   3.0635667e-02   1.0204082e+01   5.0000000e+00
   2.9154323e-02   1.0204082e+01   8.0000000e+00
   2.7114762e-02   1.0204082e+01   1.1000000e+01
   2.4642930e-02   1.0204082e+01   1.4000000e+01
   2.1882906e-02   1.0204082e+01   1.7000000e+01
   1.8983299e-02   1.0204082e+01   2.0000000e+01
   1.6084423e-02   1.0204082e+01   2.3000000e+01
   1.3763372e-02   1.0000000e+01  -2.5000000e+01
   1.6356318e-02   1.0000000e+01  -2.2000000e+01
   1.9004402e-02   1.0000000e+01  -1.9000000e+01
   2.1593503e-02   1.0000000e+01  -1.6000000e+01
   2.3997728e-02   1.0000000e+01  -1.3000000e+01
   2.6089106e-02   1.0000000e+01  -1.0000000e+01
   2.7748568e-02   1.0000000e+01  -7.0000000e+00
   2.8876942e-02   1.0000000e+01  -4.0000000e+00
   2.9404573e-02   1.0000000e+01  -1.0000000e+00
   2.9298297e-02   1.0000000e+01   2.0000000e+00
   2.8564825e-02   1.0000000e+01   5.0000000e+00
   2.7250051e-02   1.0000000e+01   8.0000000e+00
   2.5434398e-02   1.0000000e+01   1.1000000e+01
   2.3224836e-02   1.0000000e+01   1.4000000e+01
   2.0744650e-02   1.0000000e+01   1.7000000e+01
   1.8122300e-02   1.0000000e+01   2.0000000e+01
   1.5480737e-02   1.0000000e+01   2.3000000e+01
   1.3467606e-02   9.8039216e+00  -2.5000000e+01
   1.5871955e-02   9.8039216e+00  -2.2000000e+01
   1.8308440e-02   9.8039216e+00  -1.9000000e+01
   2.0674787e-02   9.8039216e+00  -1.6000000e+01
   2.2859863e-02   9.8039216e+00  -1.3000000e+01
   2.4751976e-02   9.8039216e+00  -1.0000000e+01
   2.6248089e-02   9.8039216e+00  -7.0000000e+00
   2.7262909e-02   9.8039216e+00  -4.0000000e+00
   2.7736780e-02   9.8039216e+00  -1.0000000e+00
   2.7641366e-02   9.8039216e+00   2.0000000e+00
   2.6982396e-02   9.8039216e+00   5.0000000e+00
   2.5799109e-02   9.8039216e+00   8.0000000e+00
   2.4160464e-02   9.8039216e+00   1.1000000e+01
   2.2158628e-02   9.8039216e+00   1.4000000e+01
   1.9900561e-02   9.8039216e+00   1.7000000e+01
   1.7498767e-02   9.8039216e+00   2.0000000e+01
   1.5062276e-02   9.8039216e+00   2.3000000e+01
   1.3267875e-02   9.6153846e+00  -2.5000000e+01
   1.5515326e-02   9.6153846e+00  -2.2000000e+01
   1.7776364e-02   9.6153846e+00  -1.9000000e+01
   1.9958650e-02   9.6153846e+00  -1.6000000e+01
   2.1963228e-02   9.6153846e+00  -1.3000000e+01
   2.3691682e-02   9.6153846e+00  -1.0000000e+01
   2.5053935e-02   9.6153846e+00  -7.0000000e+00
   2.5975852e-02   9.6153846e+00  -4.0000000e+00
   2.6405781e-02   9.6153846e+00  -1.0000000e+00
   2.6319243e-02   9.6153846e+00   2.0000000e+00
   2.5721185e-02   9.6153846e+00   5.0000000e+00
   2.4645523e-02   9.6153846e+00   8.0000000e+00
   2.3152029e-02   9.6153846e+00   1.1000000e+01
   2.1320951e-02   9.6153846e+00   1.4000000e+01
   1.9246018e-02   9.6153846e+00   1.7000000e+01
   1.7026676e-02   9.6153846e+00   2.0000000e+01
   1.4760418e-02   9.6153846e+00   2.3000000e+01
   1.3117280e-02   9.4339623e+00  -2.5000000e+01
   1.5228001e-02   9.4339623e+00  -2.2000000e+01
   1.7337136e-02   9.4339623e+00  -1.9000000e+01
   1.9360962e-02   9.4339623e+00  -1.6000000e+01
   2.1210895e-02   9.4339623e+00  -1.3000000e+01
   2.2799680e-02   9.4339623e+00  -1.0000000e+01
   2.4048039e-02   9.4339623e+00  -7.0000000e+00
   2.4891077e-02   9.4339623e+00  -4.0000000e+00
   2.5283743e-02   9.4339623e+00  -1.0000000e+00
   2.5204729e-02   9.4339623e+00   2.0000000e+00
   2.4658340e-02   9.4339623e+00   5.0000000e+00
   2.3674112e-02   9.4339623e+00   8.0000000e+00
   2.2304232e-02   9.4339623e+00   1.1000000e+01
   2.0619058e-02   9.4339623e+00   1.4000000e+01
   1.8701265e-02   9.4339623e+00   1.7000000e+01
   1.6639280e-02   9.4339623e+00   2.0000000e+01
   1.4520716e-02   9.4339623e+00   2.3000000e+01
   1.2983519e-02   9.2592593e+00  -2.5000000e+01
   1.4970389e-02   9.2592593e+00  -2.2000000e+01
   1.6943206e-02   9.2592593e+00  -1.9000000e+01
   1.8825912e-02   9.2592593e+00  -1.6000000e+01
   2.0538970e-02   9.2592593e+00  -1.3000000e+01
   2.2004739e-02   9.2592593e+00  -1.0000000e+01
   2.3153155e-02   9.2592593e+00  -7.0000000e+00
   2.3927152e-02   9.2592593e+00  -4.0000000e+00
   2.4287250e-02   9.2592593e+00  -1.0000000e+00
   2.4214810e-02   9.2592593e+00   2.0000000e+00
   2.3713596e-02   9.2592593e+00   5.0000000e+00
   2.2809456e-02   9.2592593e+00   8.0000000e+00
   2.1548169e-02   9.2592593e+00   1.1000000e+01
   1.9991694e-02   9.2592593e+00   1.4000000e+01
   1.8213250e-02   9.2592593e+00   1.7000000e+01
   1.6291737e-02   9.2592593e+00   2.0000000e+01
   1.4306099e-02   9.2592593e+00   2.3000000e+01
   1.2847524e-02   9.0909091e+00  -2.5000000e+01
   1.4719308e-02   9.0909091e+00  -2.2000000e+01
   1.6566827e-02   9.0909091e+00  -1.9000000e+01
   1.8320952e-02   9.0909091e+00  -1.6000000e+01
   1.9910164e-02   9.0909091e+00  -1.3000000e+01
   2.1265231e-02   9.0909091e+00  -1.0000000e+01
   2.2324074e-02   9.0909091e+00  -7.0000000e+00
   2.3036366e-02   9.0909091e+00  -4.0000000e+00
   2.3367402e-02   9.0909091e+00  -1.0000000e+00
   2.3300827e-02   9.0909091e+00   2.0000000e+00
   2.2839940e-02   9.0909091e+00   5.0000000e+00
   2.2007435e-02   9.0909091e+00   8.0000000e+00
   2.0843590e-02   9.0909091e+00   1.1000000e+01
   1.9403125e-02   9.0909091e+00   1.4000000e+01
   1.7751036e-02   9.0909091e+00   1.7000000e+01
   1.5957859e-02   9.0909091e+00   2.0000000e+01
   1.4094813e-02   9.0909091e+00   2.3000000e+01
   1.2699989e-02   8.9285714e+00  -2.5000000e+01
   1.4463372e-02   8.9285714e+00  -2.2000000e+01
   1.6194204e-02   8.9285714e+00  -1.9000000e+01
   1.7829661e-02   8.9285714e+00  -1.6000000e+01
   1.9305392e-02   8.9285714e+00  -1.3000000e+01
   2.0559586e-02   8.9285714e+00  -1.0000000e+01
   2.1537147e-02   8.9285714e+00  -7.0000000e+00
   2.2193606e-02   8.9285714e+00  -4.0000000e+00
   2.2498388e-02   8.9285714e+00  -1.0000000e+00
   2.2437108e-02   8.9285714e+00   2.0000000e+00
   2.2012667e-02   8.9285714e+00   5.0000000e+00
   2.1245033e-02   8.9285714e+00   8.0000000e+00
   2.0169720e-02   8.9285714e+00   1.1000000e+01
   1.8835143e-02   8.9285714e+00   1.4000000e+01
   1.7299090e-02   8.9285714e+00   1.7000000e+01
   1.5624686e-02   8.9285714e+00   2.0000000e+01
   1.3876208e-02   8.9285714e+00   2.3000000e+01
   1.2537727e-02   8.7719298e+00  -2.5000000e+01
   1.4198449e-02   8.7719298e+00  -2.2000000e+01
   1.5819988e-02   8.7719298e+00  -1.9000000e+01
   1.7345270e-02   8.7719298e+00  -1.6000000e+01
   1.8716376e-02   8.7719298e+00  -1.3000000e+01
   1.9878073e-02   8.7719298e+00  -1.0000000e+01
   2.0781404e-02   8.7719298e+00  -7.0000000e+00
   2.1387015e-02   8.7719298e+00  -4.0000000e+00
   2.1667924e-02   8.7719298e+00  -1.0000000e+00
   2.1611457e-02   8.7719298e+00   2.0000000e+00
   2.1220170e-02   8.7719298e+00   5.0000000e+00
   2.0511661e-02   8.7719298e+00   8.0000000e+00
   1.9517298e-02   8.7719298e+00   1.1000000e+01
   1.8279976e-02   8.7719298e+00   1.4000000e+01
   1.6851134e-02   8.7719298e+00   1.7000000e+01
   1.5287302e-02   8.7719298e+00   2.0000000e+01
   1.3646498e-02   8.7719298e+00   2.3000000e+01
   1.2360841e-02   8.6206897e+00  -2.5000000e+01
   1.3924244e-02   8.6206897e+00  -2.2000000e+01
   1.5443247e-02   8.6206897e+00  -1.9000000e+01
   1.6866023e-02   8.6206897e+00  -1.6000000e+01
   1.8140429e-02   8.6206897e+00  -1.3000000e+01
   1.9217078e-02   8.6206897e+00  -1.0000000e+01
   2.0052419e-02   8.6206897e+00  -7.0000000e+00
   2.0611579e-02   8.6206897e+00  -4.0000000e+00
   2.0870712e-02   8.6206897e+00  -1.0000000e+00
   2.0818634e-02   8.6206897e+00   2.0000000e+00
   2.0457599e-02   8.6206897e+00   5.0000000e+00
   1.9803144e-02   8.6206897e+00   8.0000000e+00
   1.8883010e-02   8.6206897e+00   1.1000000e+01
   1.7735252e-02   8.6206897e+00   1.4000000e+01
   1.6405701e-02   8.6206897e+00   1.7000000e+01
   1.4945010e-02   8.6206897e+00   2.0000000e+01
   1.3405549e-02   8.6206897e+00   2.3000000e+01
   1.2170921e-02   8.4745763e+00  -2.5000000e+01
   1.3642160e-02   8.4745763e+00  -2.2000000e+01
   1.5064991e-02   8.4745763e+00  -1.9000000e+01
   1.6392369e-02   8.4745763e+00  -1.6000000e+01
   1.7577339e-02   8.4745763e+00  -1.3000000e+01
   1.8575708e-02   8.4745763e+00  -1.0000000e+01
   1.9348695e-02   8.4745763e+00  -7.0000000e+00
   1.9865362e-02   8.4745763e+00  -4.0000000e+00
   2.0104602e-02   8.4745763e+00  -1.0000000e+00
   2.0056532e-02   8.4745763e+00   2.0000000e+00
   1.9723143e-02   8.4745763e+00   5.0000000e+00
   1.9118171e-02   8.4745763e+00   8.0000000e+00
